0,1,2
病名,发病数,死亡数
甲乙丙类总计,140586,144
甲乙类传染病合计,126347,144
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,246,128
病毒性肝炎,8239,0
甲型肝炎,21,0
乙型肝炎,6013,0
丙型肝炎,2114,0
丁型肝炎,0,0
戊型肝炎,79,0
肝炎未分型,12,0
脊灰,0,0
人禽流感,0,0
麻疹,0,0
出血热,11,0
狂犬病,5,3
乙脑,0,0
登革热,2,0
炭疽,0,0
细菌性和阿米巴性痢疾,412,0
肺结核,3736,13
伤寒和副伤寒,9,0
流脑,0,0
百日咳,55,0
白喉,0,0
新生儿破伤风,0,0
猩红热,28,0
布病,654,0
淋病,200,0
梅毒,1555,0
钩体病,0,0
血吸虫病,0,0
疟疾,17,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎,111178,0
丙类传染病合计,14239,0
流行性感冒,5630,0
流行性腮腺炎,521,0
风疹,0,0
急性出血性结膜炎,237,0
麻风病,1,0
斑疹伤寒,0,0
黑热病,6,0
包虫病,1,0
丝虫病,0,0
其它感染性腹泻病,5578,0
手足口病,2265,0
