0,1,2
病名,发病数,死亡数
甲乙丙类总计,30823,145
甲乙类传染病合计,21071,145
鼠 疫,0,0
霍 乱,0,0
传染性非典,0,0
艾滋病,292,138
病毒性肝炎,11486,2
甲型肝炎,21,0
乙型肝炎,8789,1
丙型肝炎,2571,1
丁型肝炎,1,0
戊型肝炎,82,0
肝炎未分型,22,0
脊 灰,0,0
人禽流感,0,0
麻 疹,149,0
出 血 热,13,0
狂 犬 病,3,2
乙脑,0,0
登革热,2,0
炭 疽,0,0
细菌性和阿米巴性痢疾,566,0
肺结核,6346,3
伤寒和副伤寒,6,0
流 脑,1,0
百 日 咳,9,0
白 喉,0,0
新生儿破伤风,0,0
猩 红 热,105,0
布 病,222,0
淋 病,218,0
梅 毒,1640,0
钩 体 病,0,0
血吸虫病,0,0
疟疾,13,0
人感染H7N9禽流感,0,0
丙类传染病合计,9752,0
流行性感冒,3321,0
流行性腮腺炎,1159,0
风疹,4,0
急性出血性结膜炎,282,0
麻风病,2,0
斑疹伤寒,0,0
黑热病,0,0
包虫病,4,0
丝虫病,0,0
其它感染性腹泻病,3256,0
手足口病,1724,0
