0,1,2
病名,发病数,死亡数
甲乙丙类总计,37472,182
甲乙类传染病合计,19974,182
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,211,109
病毒性肝炎,8428,46
甲型肝炎,27,0
乙型肝炎,6258,2
丙型肝炎,2059,44
丁型肝炎,0,0
戊型肝炎,80,0
肝炎未分型,4,0
脊灰,0,0
人禽流感,0,0
麻疹,2,0
出血热,10,1
狂犬病,3,2
乙脑,4,1
登革热,5,0
炭疽,0,0
细菌性和阿米巴性痢疾,357,0
肺结核,3212,23
伤寒和副伤寒,12,0
流脑,2,0
百日咳,119,0
白喉,0,0
新生儿破伤风,1,0
猩红热,68,0
布病,320,0
淋病,367,0
梅毒,2217,0
钩体病,1,0
血吸虫病,0,0
疟疾,17,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎,4610,0
猴痘,8,0
丙类传染病合计,17498,0
流行性感冒,11427,0
流行性腮腺炎,420,0
风疹,2,0
急性出血性结膜炎,249,0
麻风病,0,0
斑疹伤寒,3,0
黑热病,2,0
包虫病,1,0
丝虫病,0,0
其它感染性腹泻病,4219,0
手足口病,1175,0
