0,1,2
病名,发病数,死亡数
甲乙丙类总计,28334,126
甲乙类传染病合计,15793,126
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,456,118
病毒性肝炎,8063,1
甲型肝炎,21,0
乙型肝炎,5929,1
丙型肝炎,2065,0
丁型肝炎,0,0
戊型肝炎,35,0
肝炎未分型,13,0
脊灰,0,0
人禽流感,0,0
麻疹,4,0
出血热,14,0
狂犬病,5,4
乙脑,0,0
登革热,20,0
炭疽,0,0
细菌性和阿米巴性痢疾,607,0
肺结核,4265,3
伤寒和副伤寒,13,0
流脑,0,0
百日咳,50,0
白喉,0,0
新生儿破伤风,0,0
猩红热,166,0
布病,127,0
淋病,288,0
梅毒,1698,0
钩体病,0,0
血吸虫病,0,0
疟疾,17,0
人感染H7N9禽流感,0,0
丙类传染病合计,12541,0
流行性感冒,2123,0
流行性腮腺炎,1143,0
风疹,12,0
急性出血性结膜炎,181,0
麻风病,0,0
斑疹伤寒,0,0
黑热病,1,0
包虫病,1,0
丝虫病,0,0
其它感染性腹泻病,4708,0
手足口病,4372,0
