0,1,2
病名,发病数,死亡数
甲乙丙类总计,58918,116
甲乙类传染病合计,16922,109
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,127,91
病毒性肝炎,9276,2
甲型肝炎,23,0
乙型肝炎,6992,1
丙型肝炎,2191,1
丁型肝炎,0,0
戊型肝炎,58,0
肝炎未分型,12,0
脊灰,0,0
人禽流感,0,0
麻疹,8,0
出血热,16,0
狂犬病,3,7
乙脑,1,0
登革热,4,0
炭疽,0,0
细菌性和阿米巴性痢疾,237,0
肺结核,4878,7
伤寒和副伤寒,5,0
流脑,2,0
百日咳,23,0
白喉,0,0
新生儿破伤风,0,0
猩红热,329,0
布病,107,0
淋病,255,0
梅毒,1618,1
钩体病,0,0
血吸虫病,0,0
疟疾,33,1
人感染H7N9禽流感,0,0
丙类传染病合计,41996,7
流行性感冒,33624,7
流行性腮腺炎,1754,0
风疹,1,0
急性出血性结膜炎,120,0
麻风病,1,0
斑疹伤寒,0,0
黑热病,0,0
包虫病,0,0
丝虫病,0,0
其它感染性腹泻病,4440,0
手足口病,2056,0
