0,1,2
病名,发病数,死亡数
甲乙丙类总计,130585,257
甲乙类,7590,257
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,384,221
肝炎,3341,12
甲肝,55,0
乙肝,2720,3
丙肝,478,9
丁肝,0,0
戊肝,85,0
肝炎（未分型）,3,0
脊灰,0,0
人感染高致病性禽流感,0,0
麻疹,0,0
出血热,1,0
狂犬病,1,1
乙脑,0,0
登革热,0,0
炭疽,0,0
痢疾,136,0
肺结核,1452,23
伤寒+副伤寒,0,0
流脑,0,0
百日咳,43,0
白喉,0,0
新生儿破伤风,0,0
猩红热,70,0
布病,6,0
淋病,254,0
梅毒,1681,0
钩体病,0,0
血吸虫病,0,0
疟疾,4,0
人感染H7N9禽流感,0,0
新型冠状病毒感染,215,0
猴痘,2,0
丙类传染病合计,122995,0
流行性感冒,118840,0
流行性腮腺炎,183,0
风疹,3,0
急性出血性结膜炎,58,0
麻风病,1,0
斑疹伤寒,0,0
黑热病,1,0
包虫病,0,0
丝虫病,0,0
其它感染性腹泻病,2950,0
手足口病,959,0
水痘,3514,0
