0,1,2
病名,发病数,死亡数
甲乙丙类总计,20950,125
甲乙类传染病合计,13801,125
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,316,119
病毒性肝炎,7378,2
甲型肝炎,13,0
乙型肝炎,5398,1
丙型肝炎,1920,1
丁型肝炎,1,0
戊型肝炎,39,0
肝炎未分型,7,0
脊灰,0,0
人禽流感,0,0
麻疹,5,0
出血热,40,0
狂犬病,3,0
乙脑,11,1
登革热,0,0
炭疽,0,0
细菌性和阿米巴性痢疾,482,0
肺结核,3440,3
伤寒和副伤寒,12,0
流脑,0,0
百日咳,3,0
白喉,0,0
新生儿破伤风,0,0
猩红热,28,0
布病,297,0
淋病,276,0
梅毒,1488,0
钩体病,1,0
血吸虫病,0,0
疟疾,2,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎,19,0
丙类传染病合计,7149,0
流行性感冒,1771,0
流行性腮腺炎,503,0
风疹,2,0
急性出血性结膜炎,190,0
麻风病,0,0
斑疹伤寒,3,0
黑热病,0,0
包虫病,1,0
丝虫病,0,0
其它感染性腹泻病,3583,0
手足口病,1096,0
