0,1,2
病名,发病数,死亡数
甲乙丙类总计,39786,104
甲乙类传染病合计,23028,101
鼠 疫,0,0
霍 乱,0,0
传染性非典,0,0
艾滋病,217,86
病毒性肝炎,11594,3
甲型肝炎,88,0
乙型肝炎,7644,3
丙型肝炎,3727,0
戊型肝炎,74,0
肝炎未分型,61,0
脊 灰,0,0
人禽流感,0,0
甲型H1N1流感,15,0
麻 疹,124,0
出 血 热,7,1
狂 犬 病,9,3
乙脑,0,0
登革热,0,0
炭 疽,0,0
细菌性和阿米巴性痢疾,1086,0
肺结核,6934,6
伤寒和副伤寒,10,0
流 脑,1,0
百 日 咳,0,0
白 喉,0,0
新生儿破伤风,0,0
猩 红 热,80,0
布 病,369,0
淋 病,190,0
梅 毒,2370,1
钩 体 病,0,0
血吸虫病,0,0
疟疾,22,1
丙类传染病合计,16758,3
流行性感冒,1066,0
流行性腮腺炎,2118,0
风疹,71,0
急性出血性结膜炎,183,0
麻风病,0,0
斑疹伤寒,0,0
黑热病,0,0
包虫病,0,0
丝虫病,0,0
其它感染性腹泻病,3136,1
手足口病,10184,2
