0,1,2
病名,发病数,死亡数
甲乙丙类总计,51551,117
甲乙类传染病合计,19198,115
鼠 疫,0,0
霍 乱,0,0
传染性非典,0,0
艾滋病,313,106
肝 炎,8473,1
甲肝,35,0
乙肝,5971,1
丙肝,2387,0
戊肝,40,0
肝炎（未分型）,40,0
脊 灰,0,0
人感染高致病性禽流感,0,0
麻 疹,391,0
出 血 热,8,0
狂 犬 病,6,4
乙脑,0,0
登革热,1,0
炭 疽,0,0
痢 疾,1132,0
肺结核,6022,3
伤寒+副伤寒,37,0
流 脑,0,0
百 日 咳,28,0
白 喉,0,0
新生儿破伤风,3,0
猩 红 热,279,0
布 病,764,0
淋 病,247,0
梅 毒,1477,1
钩 体 病,0,0
血吸虫病,0,0
疟疾,17,0
人感染H7N9禽流感,0,0
丙类传染病合计,32353,2
流行性感冒,1228,0
流行性腮腺炎,2048,0
风疹,41,0
急性出血性结膜炎,197,0
麻风病,0,0
斑疹伤寒,1,0
黑热病,0,0
包虫病,0,0
丝虫病,0,0
其它感染性腹泻病,3737,0
手足口病,25101,2
