0,1,2
病名,发病数,死亡数
甲乙丙类总计,55077,137
甲乙类传染病合计,18598,133
鼠 疫,0,0
霍 乱,0,0
传染性非典,0,0
艾滋病,282,121
病毒性肝炎,8724,2
甲型肝炎,24,0
乙型肝炎,6140,2
丙型肝炎,2452,0
丁型肝炎,2,0
戊型肝炎,70,0
肝炎未分型,36,0
脊 灰,0,0
人禽流感,0,0
麻 疹,210,0
出 血 热,11,0
狂 犬 病,6,4
乙脑,1,0
登革热,2,0
炭 疽,0,0
细菌性和阿米巴性痢疾,1108,0
肺结核,5769,6
伤寒和副伤寒,16,0
流 脑,0,0
百 日 咳,3,0
白 喉,0,0
新生儿破伤风,0,0
猩 红 热,193,0
布 病,612,0
淋 病,249,0
梅 毒,1382,0
钩 体 病,0,0
血吸虫病,0,0
疟疾,30,0
人感染H7N9禽流感,0,0
丙类传染病合计,36479,4
流行性感冒,1627,0
流行性腮腺炎,1505,0
风疹,90,0
急性出血性结膜炎,236,0
麻风病,0,0
斑疹伤寒,1,0
黑热病,0,0
包虫病,1,0
丝虫病,0,0
其它感染性腹泻病,3795,0
手足口病,29224,4
