0,1,2
病名,发病数,死亡数
甲乙丙类总计,31994,111
甲乙类传染病合计,16328,111
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,221,90
病毒性肝炎,7332,5
甲型肝炎,12,0
乙型肝炎,5358,4
丙型肝炎,1896,1
丁型肝炎,3,0
戊型肝炎,30,0
肝炎未分型,33,0
脊灰,0,0
人禽流感,0,0
麻疹,14,0
出血热,8,0
狂犬病,17,8
乙脑,156,4
登革热,4,0
炭疽,0,0
细菌性和阿米巴性痢疾,1343,0
肺结核,5463,3
伤寒和副伤寒,25,0
流脑,0,0
百日咳,9,0
白喉,0,0
新生儿破伤风,3,0
猩红热,72,0
布病,232,0
淋病,253,0
梅毒,1164,1
钩体病,0,0
血吸虫病,0,0
疟疾,12,0
人感染H7N9禽流感,0,0
丙类传染病合计,15666,0
流行性感冒,1480,0
流行性腮腺炎,834,0
风疹,4,0
急性出血性结膜炎,233,0
麻风病,1,0
斑疹伤寒,1,0
黑热病,0,0
包虫病,1,0
丝虫病,0,0
其它感染性腹泻病,5092,0
手足口病,8020,0
