0,1,2
病名,发病数,死亡数
甲乙丙类总计,28835,79
甲乙类传染病合计,15755,79
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,267,65
病毒性肝炎,7881,5
甲型肝炎,14,0
乙型肝炎,5747,3
丙型肝炎,2056,2
丁型肝炎,1,0
戊型肝炎,49,0
肝炎未分型,14,0
脊灰,0,0
人禽流感,0,0
麻疹,1,0
出血热,3,0
狂犬病,4,2
乙脑,6,0
登革热,40,0
炭疽,0,0
细菌性和阿米巴性痢疾,806,0
肺结核,4512,7
伤寒和副伤寒,17,0
流脑,1,0
百日咳,47,0
白喉,0,0
新生儿破伤风,1,0
猩红热,97,0
布病,168,0
淋病,318,0
梅毒,1566,0
钩体病,0,0
血吸虫病,0,0
疟疾,20,0
人感染H7N9禽流感,0,0
丙类传染病合计,13080,0
流行性感冒,1948,0
流行性腮腺炎,1144,0
风疹,3,0
急性出血性结膜炎,219,0
麻风病,0,0
斑疹伤寒,3,0
黑热病,0,0
包虫病,0,0
丝虫病,0,0
其它感染性腹泻病,5354,0
手足口病,4409,0
