0,1,2
病名,发病数,死亡数
甲乙丙类总计,60345,160
甲乙类传染病合计,19341,158
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,302,146
病毒性肝炎,9807,3
甲型肝炎,23,0
乙型肝炎,7398,1
丙型肝炎,2293,2
丁型肝炎,1,0
戊型肝炎,71,0
肝炎未分型,21,0
脊灰,0,0
人禽流感,0,0
麻疹,57,0
出血热,40,0
狂犬病,4,1
乙脑,0,0
登革热,5,0
炭疽,0,0
细菌性和阿米巴性痢疾,935,1
肺结核,5725,6
伤寒和副伤寒,32,0
流脑,2,0
百日咳,16,0
白喉,0,0
新生儿破伤风,1,0
猩红热,209,0
布病,314,0
淋病,279,0
梅毒,1588,1
钩体病,0,0
血吸虫病,0,0
疟疾,25,0
人感染H7N9禽流感,0,0
丙类传染病合计,41004,2
流行性感冒,1887,0
流行性腮腺炎,2342,0
风疹,5,0
急性出血性结膜炎,267,0
麻风病,0,0
斑疹伤寒,0,0
黑热病,1,0
包虫病,2,0
丝虫病,0,0
其它感染性腹泻病,4961,0
手足口病,31539,2
