0,1,2
病名,发病数,死亡数
甲乙丙类总计,29237,122
甲乙类传染病合计,17453,121
鼠 疫,0,0
霍 乱,0,0
传染性非典,0,0
艾滋病,199,108
病毒性肝炎,8162,1
甲型肝炎,52,0
乙型肝炎,5719,1
丙型肝炎,2271,0
戊型肝炎,41,0
肝炎未分型,79,0
脊 灰,0,0
人禽流感,0,0
麻 疹,64,0
出 血 热,18,1
狂 犬 病,10,6
乙脑,0,0
登革热,17,0
炭 疽,0,0
细菌性和阿米巴性痢疾,1305,0
肺结核,5650,5
伤寒和副伤寒,18,0
流 脑,0,0
百 日 咳,6,0
白 喉,0,0
新生儿破伤风,2,0
猩 红 热,93,0
布 病,312,0
淋 病,291,0
梅 毒,1296,0
钩 体 病,0,0
血吸虫病,0,0
疟疾,10,0
人感染H7N9禽流感,0,0
丙类传染病合计,11784,1
流行性感冒,1292,1
流行性腮腺炎,832,0
风疹,4,0
急性出血性结膜炎,159,0
麻风病,0,0
斑疹伤寒,1,0
黑热病,0,0
包虫病,1,0
丝虫病,0,0
其它感染性腹泻病,5285,0
手足口病,4210,0
