0,1,2
病名,发病数,死亡数
甲乙丙类总计,50727,120
甲乙类传染病合计,18534,118
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,270,98
病毒性肝炎,9384,9
甲型肝炎,12,0
乙型肝炎,6755,8
丙型肝炎,2548,1
丁型肝炎,1,0
戊型肝炎,48,0
肝炎未分型,20,0
脊灰,0,0
人禽流感,0,0
麻疹,12,0
出血热,10,0
狂犬病,3,2
乙脑,0,0
登革热,19,0
炭疽,0,0
细菌性和阿米巴性痢疾,758,0
肺结核,5327,9
伤寒和副伤寒,12,0
流脑,0,0
百日咳,45,0
白喉,0,0
新生儿破伤风,0,0
猩红热,264,0
布病,338,0
淋病,320,0
梅毒,1755,0
钩体病,0,0
血吸虫病,0,0
疟疾,17,0
人感染H7N9禽流感,0,0
丙类传染病合计,32193,2
流行性感冒,12062,1
流行性腮腺炎,1915,0
风疹,79,0
急性出血性结膜炎,293,0
麻风病,3,0
斑疹伤寒,0,0
黑热病,1,0
包虫病,2,0
丝虫病,0,0
其它感染性腹泻病,5301,1
手足口病,12537,0
