0,1,2
病名,发病数,死亡数
甲乙丙类总计,99848,150
甲乙类传染病合计,79550,150
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,263,103
病毒性肝炎,7613,21
甲型肝炎,15,0
乙型肝炎,5521,1
丙型肝炎,2005,20
丁型肝炎,2,0
戊型肝炎,59,0
肝炎未分型,11,0
脊灰,0,0
人禽流感,0,0
麻疹,2,0
出血热,6,1
狂犬病,1,2
乙脑,0,0
登革热,0,0
炭疽,0,0
细菌性和阿米巴性痢疾,682,0
肺结核,3454,23
伤寒和副伤寒,4,0
流脑,1,0
百日咳,48,0
白喉,0,0
新生儿破伤风,0,0
猩红热,43,0
布病,528,0
淋病,182,0
梅毒,1610,0
钩体病,0,0
血吸虫病,0,0
疟疾,15,0
人感染H7N9禽流感,0,0
新型冠状病毒感染,65098,0
丙类传染病合计,20298,0
流行性感冒,4381,0
流行性腮腺炎,639,0
风疹,3,0
急性出血性结膜炎,320,0
麻风病,0,0
斑疹伤寒,0,0
黑热病,5,0
包虫病,1,0
丝虫病,0,0
其它感染性腹泻病,5772,0
手足口病,9177,0
