0,1,2
病名,发病数,死亡数
甲乙丙类总计,46871,155
甲乙类传染病合计,30309,155
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,206,112
病毒性肝炎,9742,27
甲型肝炎,23,0
乙型肝炎,7020,2
丙型肝炎,2617,25
丁型肝炎,0,0
戊型肝炎,77,0
肝炎未分型,5,0
脊灰,0,0
人禽流感,0,0
麻疹,2,0
出血热,5,0
狂犬病,5,4
乙脑,1,0
登革热,2,0
炭疽,2,0
细菌性和阿米巴性痢疾,635,0
肺结核,3492,11
伤寒和副伤寒,9,0
流脑,1,0
百日咳,107,0
白喉,0,0
新生儿破伤风,0,0
猩红热,30,0
布病,606,0
淋病,274,0
梅毒,2096,0
钩体病,0,0
血吸虫病,0,0
疟疾,29,1
人感染H7N9禽流感,0,0
新型冠状病毒感染,13065,0
丙类传染病合计,16562,0
流行性感冒,2397,0
流行性腮腺炎,443,0
风疹,4,0
急性出血性结膜炎,354,0
麻风病,0,0
斑疹伤寒,0,0
黑热病,6,0
包虫病,3,0
丝虫病,0,0
其它感染性腹泻病,7242,0
手足口病,6113,0
