0,1,2
病名,发病数,死亡数
甲乙丙类总计,26370,82
甲乙类传染病合计,16454,82
鼠 疫,0,0
霍 乱,0,0
传染性非典,0,0
艾滋病,126,72
病毒性肝炎,8593,1
甲型肝炎,28,0
乙型肝炎,5871,1
丙型肝炎,2606,0
丁型肝炎,3,0
戊型肝炎,55,0
肝炎未分型,30,0
脊 灰,0,0
人禽流感,0,0
麻 疹,96,0
出 血 热,13,0
狂 犬 病,5,3
乙脑,0,0
登革热,0,0
炭 疽,0,0
细菌性和阿米巴性痢疾,454,0
肺结核,5140,6
伤寒和副伤寒,6,0
流 脑,4,0
百 日 咳,4,0
白 喉,0,0
新生儿破伤风,1,0
猩 红 热,176,0
布 病,199,0
淋 病,224,0
梅 毒,1389,0
钩 体 病,0,0
血吸虫病,0,0
疟疾,24,0
人感染H7N9禽流感,0,0
丙类传染病合计,9916,0
流行性感冒,2262,0
流行性腮腺炎,1516,0
风疹,9,0
急性出血性结膜炎,130,0
麻风病,0,0
斑疹伤寒,0,0
黑热病,0,0
包虫病,1,0
丝虫病,0,0
其它感染性腹泻病,2894,0
手足口病,3104,0
