0,1,2
病名,发病数,死亡数
甲乙丙类总计,47105,154
甲乙类传染病合计,18085,152
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,327,141
病毒性肝炎,8792,1
甲型肝炎,22,0
乙型肝炎,6497,1
丙型肝炎,2211,0
丁型肝炎,0,0
戊型肝炎,51,0
肝炎未分型,11,0
脊灰,0,0
人禽流感,0,0
麻疹,53,0
出血热,30,0
狂犬病,4,5
乙脑,1,0
登革热,1,0
炭疽,0,0
细菌性和阿米巴性痢疾,1305,0
肺结核,5266,5
伤寒和副伤寒,20,0
流脑,0,0
百日咳,28,0
白喉,0,0
新生儿破伤风,0,0
猩红热,252,0
布病,265,0
淋病,291,0
梅毒,1436,0
钩体病,0,0
血吸虫病,0,0
疟疾,14,0
人感染H7N9禽流感,0,0
丙类传染病合计,29020,2
流行性感冒,1518,0
流行性腮腺炎,2566,0
风疹,2,0
急性出血性结膜炎,281,0
麻风病,1,0
斑疹伤寒,0,0
黑热病,1,0
包虫病,2,0
丝虫病,0,0
其它感染性腹泻病,6798,0
手足口病,17851,2
