0,1,2
病名,发病数,死亡数
甲乙丙类总计,35796,103
甲乙类传染病合计,19963,103
鼠 疫,0,0
霍 乱,1,0
传染性非典,0,0
艾滋病,201,84
病毒性肝炎,9339,2
甲型肝炎,50,0
乙型肝炎,6471,1
丙型肝炎,2733,1
戊型肝炎,37,0
肝炎未分型,48,0
脊 灰,0,0
人禽流感,0,0
甲型H1N1流感,0,0
麻 疹,10,0
出 血 热,20,2
狂 犬 病,14,7
乙脑,9,0
登革热,1,0
炭 疽,0,0
细菌性和阿米巴性痢疾,1853,0
肺结核,6141,7
伤寒和副伤寒,10,0
流 脑,0,0
百 日 咳,1,0
白 喉,0,0
新生儿破伤风,1,0
猩 红 热,45,0
布 病,200,0
淋 病,247,0
梅 毒,1852,1
钩 体 病,0,0
血吸虫病,0,0
疟疾,18,0
人感染H7N9禽流感,0,0
丙类传染病合计,15833,0
流行性感冒,1096,0
流行性腮腺炎,715,0
风疹,13,0
急性出血性结膜炎,132,0
麻风病,0,0
斑疹伤寒,1,0
黑热病,0,0
包虫病,0,0
丝虫病,0,0
其它感染性腹泻病,11450,0
手足口病,2426,0
