0,1,2
病名,发病数,死亡数
甲乙丙类总计,43572,98
甲乙类传染病合计,12161,97
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,102,70
病毒性肝炎,6021,9
甲型肝炎,7,0
乙型肝炎,4493,4
丙型肝炎,1455,5
丁型肝炎,0,0
戊型肝炎,65,0
肝炎未分型,1,0
脊灰,0,0
人禽流感,0,0
麻疹,4,0
出血热,47,1
狂犬病,0,1
乙脑,0,0
登革热,0,0
炭疽,0,0
细菌性和阿米巴性痢疾,232,0
肺结核,2983,16
伤寒和副伤寒,1,0
流脑,0,0
百日咳,28,0
白喉,0,0
新生儿破伤风,0,0
猩红热,27,0
布病,210,0
淋病,228,0
梅毒,1264,0
钩体病,0,0
血吸虫病,0,0
疟疾,2,0
人感染H7N9禽流感,0,0
新型冠状病毒感染的肺炎,1012,0
丙类传染病合计,31411,1
流行性感冒,27099,1
流行性腮腺炎,268,0
风疹,1,0
急性出血性结膜炎,112,0
麻风病,0,0
斑疹伤寒,0,0
黑热病,0,0
包虫病,1,0
丝虫病,0,0
其它感染性腹泻病,3152,0
手足口病,778,0
