0,1,2
病名,发病数,死亡数
甲乙丙类总计,27236,117
甲乙类传染病合计,16852,117
鼠 疫,0,0
霍 乱,0,0
传染性非典,0,0
艾滋病,281,104
病毒性肝炎,7661,1
甲型肝炎,66,0
乙型肝炎,5420,0
丙型肝炎,2050,1
戊型肝炎,48,0
肝炎未分型,77,0
脊 灰,0,0
人禽流感,0,0
麻 疹,37,0
出 血 热,6,0
狂 犬 病,12,7
乙脑,4,0
登革热,2,0
炭 疽,0,0
细菌性和阿米巴性痢疾,1555,0
肺结核,5183,5
伤寒和副伤寒,13,0
流 脑,2,0
百 日 咳,10,0
白 喉,0,0
新生儿破伤风,3,0
猩 红 热,90,0
布 病,361,0
淋 病,277,0
梅 毒,1330,0
钩 体 病,0,0
血吸虫病,2,0
疟疾,23,0
人感染H7N9禽流感,0,0
丙类传染病合计,10384,0
流行性感冒,1092,0
流行性腮腺炎,720,0
风疹,11,0
急性出血性结膜炎,170,0
麻风病,0,0
斑疹伤寒,1,0
黑热病,0,0
包虫病,1,0
丝虫病,0,0
其它感染性腹泻病,3970,0
手足口病,4419,0
