0,1,2
病名,发病数,死亡数
甲乙丙类总计,24844,166
甲乙类传染病合计,13370,166
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,444,150
病毒性肝炎,6971,4
甲型肝炎,17,0
乙型肝炎,5093,1
丙型肝炎,1818,3
丁型肝炎,0,0
戊型肝炎,37,0
肝炎未分型,6,0
脊灰,0,0
人禽流感,0,0
麻疹,4,0
出血热,124,0
狂犬病,2,2
乙脑,0,0
登革热,0,0
炭疽,0,0
细菌性和阿米巴性痢疾,347,0
肺结核,3327,9
伤寒和副伤寒,5,0
流脑,1,0
百日咳,16,0
白喉,0,0
新生儿破伤风,1,0
猩红热,28,0
布病,247,0
淋病,300,0
梅毒,1471,1
钩体病,0,0
血吸虫病,0,0
疟疾,4,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎,78,0
丙类传染病合计,11474,0
流行性感冒,5137,0
流行性腮腺炎,536,0
风疹,1,0
急性出血性结膜炎,207,0
麻风病,1,0
斑疹伤寒,4,0
黑热病,2,0
包虫病,1,0
丝虫病,0,0
其它感染性腹泻病,3202,0
手足口病,2383,0
