0,1,2
病名,发病数,死亡数
甲乙丙类总计,23199,83
甲乙类传染病合计,13637,83
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,104,71
病毒性肝炎,7063,1
甲型肝炎,15,0
乙型肝炎,5311,1
丙型肝炎,1670,0
丁型肝炎,0,0
戊型肝炎,48,0
肝炎未分型,19,0
脊灰,0,0
人禽流感,0,0
麻疹,16,0
出血热,20,0
狂犬病,4,4
乙脑,4,0
登革热,2,0
炭疽,0,0
细菌性和阿米巴性痢疾,421,0
肺结核,4533,5
伤寒和副伤寒,14,0
流脑,3,0
百日咳,10,0
白喉,0,0
新生儿破伤风,1,0
猩红热,97,0
布病,132,0
淋病,246,0
梅毒,948,0
钩体病,0,0
血吸虫病,0,0
疟疾,17,0
人感染H7N9禽流感,2,2
丙类传染病合计,9562,0
流行性感冒,1856,0
流行性腮腺炎,2166,0
风疹,14,0
急性出血性结膜炎,96,0
麻风病,0,0
斑疹伤寒,0,0
黑热病,1,0
包虫病,4,0
丝虫病,0,0
其它感染性腹泻病,3348,0
手足口病,2077,0
