0,1,2
病名,发病数,死亡数
甲乙丙类总计,34338,134
甲乙类传染病合计,15640,132
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,378,119
病毒性肝炎,8140,5
甲型肝炎,19,0
乙型肝炎,5913,3
丙型肝炎,2158,1
丁型肝炎,0,0
戊型肝炎,45,1
肝炎未分型,5,0
脊灰,0,0
人禽流感,0,0
麻疹,3,0
出血热,55,3
狂犬病,3,1
乙脑,1,0
登革热,18,0
炭疽,0,0
细菌性和阿米巴性痢疾,463,0
肺结核,4287,3
伤寒和副伤寒,14,0
流脑,1,0
百日咳,37,0
白喉,0,0
新生儿破伤风,2,0
猩红热,257,0
布病,132,0
淋病,296,0
梅毒,1532,1
钩体病,0,0
血吸虫病,0,0
疟疾,21,0
人感染H7N9禽流感,0,0
丙类传染病合计,18698,2
流行性感冒,4426,1
流行性腮腺炎,1490,0
风疹,21,0
急性出血性结膜炎,171,0
麻风病,0,0
斑疹伤寒,3,0
黑热病,0,0
包虫病,0,0
丝虫病,0,0
其它感染性腹泻病,7127,1
手足口病,5460,0
