0,1,2
病名,发病数,死亡数
甲乙丙类总计,36994,125
甲乙类传染病合计,22916,124
鼠 疫,0,0
霍 乱,0,0
传染性非典,0,0
艾滋病,258,99
病毒性肝炎,10658,9
甲型肝炎,103,1
乙型肝炎,7121,7
丙型肝炎,3344,0
戊型肝炎,44,1
肝炎未分型,46,0
脊 灰,0,0
人禽流感,0,0
甲型H1N1流感,0,0
麻 疹,67,0
出 血 热,13,0
狂 犬 病,6,5
乙脑,26,0
登革热,1,0
炭 疽,0,0
细菌性和阿米巴性痢疾,2784,0
肺结核,6243,7
伤寒和副伤寒,14,0
流 脑,0,0
百 日 咳,5,0
白 喉,0,0
新生儿破伤风,2,1
猩 红 热,41,0
布 病,419,0
淋 病,258,0
梅 毒,2103,2
钩 体 病,0,0
血吸虫病,0,0
疟疾,18,1
丙类传染病合计,14078,1
流行性感冒,583,0
流行性腮腺炎,1660,0
风疹,18,0
急性出血性结膜炎,158,0
麻风病,0,0
斑疹伤寒,1,0
黑热病,0,0
包虫病,1,0
丝虫病,0,0
其它感染性腹泻病,6025,0
手足口病,5632,1
