0,1,2
病名,发病数,死亡数
甲乙丙类总计,49167,126
甲乙类传染病合计,19120,123
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,254,115
病毒性肝炎,10189,5
甲型肝炎,25,0
乙型肝炎,7329,2
丙型肝炎,2735,3
丁型肝炎,4,0
戊型肝炎,85,0
肝炎未分型,11,0
脊灰,0,0
人禽流感,0,0
麻疹,10,0
出血热,11,0
狂犬病,1,0
乙脑,0,0
登革热,2,0
炭疽,0,0
细菌性和阿米巴性痢疾,443,0
肺结核,5753,3
伤寒和副伤寒,3,0
流脑,1,0
百日咳,30,0
白喉,0,0
新生儿破伤风,0,0
猩红热,179,0
布病,189,0
淋病,263,0
梅毒,1774,0
钩体病,0,0
血吸虫病,0,0
疟疾,18,0
人感染H7N9禽流感,0,0
丙类传染病合计,30047,3
流行性感冒,23081,3
流行性腮腺炎,1180,0
风疹,33,0
急性出血性结膜炎,257,0
麻风病,1,0
斑疹伤寒,0,0
黑热病,0,0
包虫病,2,0
丝虫病,0,0
其它感染性腹泻病,3560,0
手足口病,1933,0
