0,1,2
病名,发病数,死亡数
甲乙丙类总计,18443,81
甲乙类传染病合计,13602,80
鼠疫,0,0
霍乱,0,0
新型冠状病毒肺炎,4,0
传染性非典,0,0
艾滋病,110,74
病毒性肝炎,6622,1
甲型肝炎,18,0
乙型肝炎,4916,0
丙型肝炎,1662,1
丁型肝炎,0,0
戊型肝炎,25,0
肝炎未分型,1,0
脊灰,0,0
人禽流感,0,0
麻疹,0,0
出血热,7,0
狂犬病,0,0
乙脑,0,1
登革热,0,0
炭疽,0,0
细菌性和阿米巴性痢疾,385,0
肺结核,4739,3
伤寒和副伤寒,2,0
流脑,0,0
百日咳,4,0
白喉,0,0
新生儿破伤风,1,0
猩红热,16,0
布病,204,0
淋病,106,0
梅毒,1394,1
钩体病,0,0
血吸虫病,0,0
疟疾,8,0
人感染H7N9禽流感,0,0
丙类传染病合计,4841,1
流行性感冒,1779,0
流行性腮腺炎,345,0
风疹,3,0
急性出血性结膜炎,221,0
麻风病,0,0
斑疹伤寒,0,0
黑热病,3,0
包虫病,3,0
丝虫病,0,0
其它感染性腹泻病,2391,1
手足口病,96,0
