0,1,2
病名,发病数,死亡数
甲乙丙类总计,27377,84
甲乙类传染病合计,10095,84
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,111,65
病毒性肝炎,5595,6
甲型肝炎,22,0
乙型肝炎,4178,2
丙型肝炎,1357,4
丁型肝炎,0,0
戊型肝炎,36,0
肝炎未分型,2,0
脊灰,0,0
人禽流感,0,0
麻疹,2,0
出血热,22,1
狂犬病,4,1
乙脑,6,0
登革热,0,0
炭疽,0,0
细菌性和阿米巴性痢疾,345,0
肺结核,2355,11
伤寒和副伤寒,4,0
流脑,0,0
百日咳,122,0
白喉,0,0
新生儿破伤风,0,0
猩红热,16,0
布病,204,0
淋病,150,0
梅毒,941,0
钩体病,0,0
血吸虫病,0,0
疟疾,12,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎,206,0
丙类传染病合计,17282,0
流行性感冒,11967,0
流行性腮腺炎,359,0
风疹,0,0
急性出血性结膜炎,180,0
麻风病,1,0
斑疹伤寒,1,0
黑热病,4,0
包虫病,2,0
丝虫病,0,0
其它感染性腹泻病,2617,0
手足口病,2151,0
