0,1,2
病名,发病数,死亡数
甲乙丙类总计,40162,92
甲乙类传染病合计,18356,91
鼠 疫,0,0
霍 乱,0,0
传染性非典,0,0
艾滋病,191,81
病毒性肝炎,9359,5
甲型肝炎,14,0
乙型肝炎,7021,3
丙型肝炎,2247,2
丁型肝炎,1,0
戊型肝炎,61,0
肝炎未分型,15,0
脊 灰,0,0
人禽流感,0,0
麻 疹,32,0
出 血 热,37,0
狂 犬 病,0,0
乙脑,23,1
登革热,2,0
炭 疽,0,0
细菌性和阿米巴性痢疾,1350,0
肺结核,4870,3
伤寒和副伤寒,48,0
流 脑,1,0
百 日 咳,56,0
白 喉,0,0
新生儿破伤风,1,0
猩 红 热,126,0
布 病,247,0
淋 病,306,0
梅 毒,1689,0
钩 体 病,0,0
血吸虫病,1,0
疟疾,17,1
人感染H7N9禽流感,0,0
丙类传染病合计,21806,1
流行性感冒,1369,0
流行性腮腺炎,1734,0
风疹,2,0
急性出血性结膜炎,270,0
麻风病,0,0
斑疹伤寒,1,0
黑热病,0,0
包虫病,1,0
丝虫病,0,0
其它感染性腹泻病,7858,0
手足口病,10571,1
