0,1,2
病名,发病数,死亡数
甲乙丙类总计,32534,159
甲乙类传染病合计,16041,159
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,401,140
病毒性肝炎,7843,3
甲型肝炎,18,0
乙型肝炎,5768,2
丙型肝炎,1986,1
丁型肝炎,3,0
戊型肝炎,40,0
肝炎未分型,28,0
脊灰,0,0
人禽流感,0,0
麻疹,2,0
出血热,38,0
狂犬病,9,8
乙脑,9,3
登革热,0,0
炭疽,0,0
细菌性和阿米巴性痢疾,667,0
肺结核,5364,3
伤寒和副伤寒,28,0
流脑,0,0
百日咳,9,0
白喉,0,0
新生儿破伤风,1,0
猩红热,156,0
布病,139,0
淋病,286,0
梅毒,1078,2
钩体病,0,0
血吸虫病,1,0
疟疾,10,0
人感染H7N9禽流感,0,0
丙类传染病合计,16493,0
流行性感冒,1860,0
流行性腮腺炎,1439,0
风疹,5,0
急性出血性结膜炎,141,0
麻风病,0,0
斑疹伤寒,0,0
黑热病,0,0
包虫病,5,0
丝虫病,0,0
其它感染性腹泻病,6258,0
手足口病,6785,0
