"date","year","month","disease_en","value","province","value_norm","out_label"
"2008.01",2008,1,"Hepatitis C",162,"Anhui",-1.39213301819244,""
"2008.01",2008,1,"Hepatitis C",122,"Beijing",1.17864118842228,""
"2008.01",2008,1,"Hepatitis C",135,"Chongqing",-1.27775980644968,""
"2008.01",2008,1,"Hepatitis C",123,"Fujian",-1.27390496523496,""
"2008.01",2008,1,"Hepatitis C",406,"Gansu",-1.63167762031148,""
"2008.01",2008,1,"Hepatitis C",845,"Guangdong",-1.88346546049873,""
"2008.01",2008,1,"Hepatitis C",521,"Guangxi",-2.09325768937588,""
"2008.01",2008,1,"Hepatitis C",129,"Guizhou",-1.90681266460702,""
"2008.01",2008,1,"Hepatitis C",41,"Hainan",-1.47466000836232,""
"2008.01",2008,1,"Hepatitis C",244,"Hebei",-1.66840723756217,""
"2008.01",2008,1,"Hepatitis C",360,"Heilongjiang",-0.54229535870388,""
"2008.01",2008,1,"Hepatitis C",1576,"Henan",-0.904516143255323,""
"2008.01",2008,1,"Hepatitis C",296,"Hubei",-1.63256139814051,""
"2008.01",2008,1,"Hepatitis C",218,"Hunan",-1.85092174118278,""
"2008.01",2008,1,"Hepatitis C",319,"Inner Mongolia",-1.57629326975299,""
"2008.01",2008,1,"Hepatitis C",160,"Jiangsu",-0.988919051444197,""
"2008.01",2008,1,"Hepatitis C",89,"Jiangxi",-1.39692693413813,""
"2008.01",2008,1,"Hepatitis C",426,"Jilin",-0.474069452980745,""
"2008.01",2008,1,"Hepatitis C",428,"Liaoning",-1.31506945989597,""
"2008.01",2008,1,"Hepatitis C",12,"Ningxia",-2.19242647153154,""
"2008.01",2008,1,"Hepatitis C",99,"Qinghai",-1.61573462221141,""
"2008.01",2008,1,"Hepatitis C",323,"Shaanxi",-1.33403794770495,""
"2008.01",2008,1,"Hepatitis C",122,"Shandong",-1.346671623828,""
"2008.01",2008,1,"Hepatitis C",38,"Shanghai",-0.755531120748349,""
"2008.01",2008,1,"Hepatitis C",360,"Shanxi",-1.61689281463522,""
"2008.01",2008,1,"Hepatitis C",283,"Sichuan",-1.39650367587006,""
"2008.01",2008,1,"Hepatitis C",31,"Tianjin",-0.706716593019582,""
"2008.01",2008,1,"Hepatitis C",1,"Tibet",-0.831217912328985,""
"2008.01",2008,1,"Hepatitis C",9002,"Total",-2.02865509888257,""
"2008.01",2008,1,"Hepatitis C",693,"Xinjiang",-0.495054396496646,""
"2008.01",2008,1,"Hepatitis C",293,"Yunnan",-1.71333966504556,""
"2008.01",2008,1,"Hepatitis C",147,"Zhejiang",-1.20736847767839,""
"2008.02",2008,2,"Hepatitis C",120,"Anhui",-1.54331488442148,""
"2008.02",2008,2,"Hepatitis C",88,"Beijing",0.0764703732967914,""
"2008.02",2008,2,"Hepatitis C",97,"Chongqing",-1.5599639172189,""
"2008.02",2008,2,"Hepatitis C",95,"Fujian",-1.78444876633106,""
"2008.02",2008,2,"Hepatitis C",310,"Gansu",-2.44607729413884,""
"2008.02",2008,2,"Hepatitis C",668,"Guangdong",-2.22689120472874,""
"2008.02",2008,2,"Hepatitis C",463,"Guangxi",-2.59006527465177,""
"2008.02",2008,2,"Hepatitis C",105,"Guizhou",-2.12590447422152,""
"2008.02",2008,2,"Hepatitis C",28,"Hainan",-1.63117911114971,""
"2008.02",2008,2,"Hepatitis C",181,"Hebei",-1.96730270285977,""
"2008.02",2008,2,"Hepatitis C",292,"Heilongjiang",-1.24384037884178,""
"2008.02",2008,2,"Hepatitis C",1332,"Henan",-1.32459915859481,""
"2008.02",2008,2,"Hepatitis C",244,"Hubei",-1.88541749478425,""
"2008.02",2008,2,"Hepatitis C",250,"Hunan",-1.76742830304078,""
"2008.02",2008,2,"Hepatitis C",244,"Inner Mongolia",-2.14280014292485,""
"2008.02",2008,2,"Hepatitis C",134,"Jiangsu",-1.30975217195753,""
"2008.02",2008,2,"Hepatitis C",78,"Jiangxi",-1.53436897410035,""
"2008.02",2008,2,"Hepatitis C",388,"Jilin",-0.688972237814411,""
"2008.02",2008,2,"Hepatitis C",336,"Liaoning",-1.95878968119293,""
"2008.02",2008,2,"Hepatitis C",21,"Ningxia",-1.72504615479448,""
"2008.02",2008,2,"Hepatitis C",81,"Qinghai",-2.12954921101884,""
"2008.02",2008,2,"Hepatitis C",200,"Shaanxi",-2.16206150145286,""
"2008.02",2008,2,"Hepatitis C",92,"Shandong",-1.54624639858332,""
"2008.02",2008,2,"Hepatitis C",23,"Shanghai",-0.941603433708435,""
"2008.02",2008,2,"Hepatitis C",244,"Shanxi",-2.36578691173373,""
"2008.02",2008,2,"Hepatitis C",213,"Sichuan",-1.54689276430298,""
"2008.02",2008,2,"Hepatitis C",41,"Tianjin",-0.337500958354295,""
"2008.02",2008,2,"Hepatitis C",0,"Tibet",-1.1845421475424,""
"2008.02",2008,2,"Hepatitis C",7278,"Total",-2.5551246561882,""
"2008.02",2008,2,"Hepatitis C",591,"Xinjiang",-1.00369220673694,""
"2008.02",2008,2,"Hepatitis C",207,"Yunnan",-2.10616483715957,""
"2008.02",2008,2,"Hepatitis C",112,"Zhejiang",-1.72106012045263,""
"2008.03",2008,3,"Hepatitis C",152,"Anhui",-1.42812870062792,""
"2008.03",2008,3,"Hepatitis C",161,"Beijing",2.44289594694858,""
"2008.03",2008,3,"Hepatitis C",127,"Chongqing",-1.33717119819057,""
"2008.03",2008,3,"Hepatitis C",99,"Fujian",-1.71151393760304,""
"2008.03",2008,3,"Hepatitis C",521,"Gansu",-0.656094677705786,""
"2008.03",2008,3,"Hepatitis C",976,"Guangdong",-1.62929160459969,""
"2008.03",2008,3,"Hepatitis C",654,"Guangxi",-0.954026502450119,""
"2008.03",2008,3,"Hepatitis C",157,"Guizhou",-1.65120555339009,""
"2008.03",2008,3,"Hepatitis C",43,"Hainan",-1.45058014639503,""
"2008.03",2008,3,"Hepatitis C",258,"Hebei",-1.60198602305159,""
"2008.03",2008,3,"Hepatitis C",405,"Heilongjiang",-0.0780376247890947,""
"2008.03",2008,3,"Hepatitis C",1795,"Henan",-0.527474420471115,""
"2008.03",2008,3,"Hepatitis C",353,"Hubei",-1.35539221528103,""
"2008.03",2008,3,"Hepatitis C",320,"Hunan",-1.58478640710515,""
"2008.03",2008,3,"Hepatitis C",348,"Inner Mongolia",-1.35724394545987,""
"2008.03",2008,3,"Hepatitis C",155,"Jiangsu",-1.05061772846599,""
"2008.03",2008,3,"Hepatitis C",108,"Jiangxi",-1.15952704693066,""
"2008.03",2008,3,"Hepatitis C",543,"Jilin",0.187604910849228,""
"2008.03",2008,3,"Hepatitis C",499,"Liaoning",-0.818285376068963,""
"2008.03",2008,3,"Hepatitis C",30,"Ningxia",-1.25766583805742,""
"2008.03",2008,3,"Hepatitis C",120,"Qinghai",-1.01628426860274,""
"2008.03",2008,3,"Hepatitis C",306,"Shaanxi",-1.44848022749125,""
"2008.03",2008,3,"Hepatitis C",125,"Shandong",-1.32671414635247,""
"2008.03",2008,3,"Hepatitis C",27,"Shanghai",-0.891984150252412,""
"2008.03",2008,3,"Hepatitis C",412,"Shanxi",-1.28118166766002,""
"2008.03",2008,3,"Hepatitis C",302,"Sichuan",-1.35568378043827,""
"2008.03",2008,3,"Hepatitis C",57,"Tianjin",0.253244057110165,""
"2008.03",2008,3,"Hepatitis C",0,"Tibet",-1.1845421475424,""
"2008.03",2008,3,"Hepatitis C",10201,"Total",-1.66250834760099,""
"2008.03",2008,3,"Hepatitis C",714,"Xinjiang",-0.390334847329525,""
"2008.03",2008,3,"Hepatitis C",269,"Yunnan",-1.82296529447272,""
"2008.03",2008,3,"Hepatitis C",165,"Zhejiang",-0.943184204251642,""
"2008.04",2008,4,"Hepatitis C",143,"Anhui",-1.46052481481986,""
"2008.04",2008,4,"Hepatitis C",148,"Beijing",2.02147769410648,""
"2008.04",2008,4,"Hepatitis C",136,"Chongqing",-1.27033338248206,""
"2008.04",2008,4,"Hepatitis C",109,"Fujian",-1.52917686578301,""
"2008.04",2008,4,"Hepatitis C",465,"Gansu",-1.13116115410508,""
"2008.04",2008,4,"Hepatitis C",871,"Guangdong",-1.83301874100732,""
"2008.04",2008,4,"Hepatitis C",513,"Guangxi",-2.16178287355187,""
"2008.04",2008,4,"Hepatitis C",167,"Guizhou",-1.55991729938405,""
"2008.04",2008,4,"Hepatitis C",44,"Hainan",-1.43854021541138,""
"2008.04",2008,4,"Hepatitis C",237,"Hebei",-1.70161784481746,""
"2008.04",2008,4,"Hepatitis C",349,"Heilongjiang",-0.655780582549717,""
"2008.04",2008,4,"Hepatitis C",1630,"Henan",-0.81154695133593,""
"2008.04",2008,4,"Hepatitis C",370,"Hubei",-1.2727277221475,""
"2008.04",2008,4,"Hepatitis C",268,"Hunan",-1.7204632440859,""
"2008.04",2008,4,"Hepatitis C",337,"Inner Mongolia",-1.44033162019174,""
"2008.04",2008,4,"Hepatitis C",147,"Jiangsu",-1.14933561170086,""
"2008.04",2008,4,"Hepatitis C",105,"Jiangxi",-1.19701123964763,""
"2008.04",2008,4,"Hepatitis C",568,"Jilin",0.328988321924008,""
"2008.04",2008,4,"Hepatitis C",454,"Liaoning",-1.1331485277903,""
"2008.04",2008,4,"Hepatitis C",32,"Ningxia",-1.15380354544918,""
