Unnamed: 0,date,value_x,disease_cn,disease_en,source,url,year,month,YearMonthDay,YearMonth,DiseasesCN,value_y,Deaths,Incidence,Mortality,ProvinceCN,Province,ADCode,DOI,URL,Source,_merge,来源
0,2018-01-01,33481.0,甲乙丙类传染病总计,,Report,https://wjw.ah.gov.cn/public/7001/56687081.html,2018.0,1.0,,,,,,,,,,,,,,left_only,报告源
1,2018-01-01,13361.0,甲乙类传染病合计,,Report,https://wjw.ah.gov.cn/public/7001/56687081.html,2018.0,1.0,,,,,,,,,,,,,,left_only,报告源
2,2018-01-01,20120.0,丙类传染病合计,,Report,https://wjw.ah.gov.cn/public/7001/56687081.html,2018.0,1.0,,,,,,,,,,,,,,left_only,报告源
3,2018-01-01,0.0,鼠疫,Plague,Report,https://wjw.ah.gov.cn/public/7001/56687081.html,2018.0,1.0,,,,,,,,,,,,,,left_only,报告源
4,2018-01-01,0.0,霍乱,Cholera,Report,https://wjw.ah.gov.cn/public/7001/56687081.html,2018.0,1.0,,,,,,,,,,,,,,left_only,报告源
5,2018-01-01,0.0,传染性非典型肺炎,SARS-CoV,Report,https://wjw.ah.gov.cn/public/7001/56687081.html,2018.0,1.0,,,,,,,,,,,,,,left_only,报告源
6,2018-01-01,62.0,艾滋病,AIDS,Report,https://wjw.ah.gov.cn/public/7001/56687081.html,2018.0,1.0,2018/01/01,2018 January,艾滋病,23.0,6.0,0.0951069657706308,0.0248105128097297,上海,Shanghai,310000.0,missing,https://www.phsciencedata.cn/Share/ky_sjml.jsp,The Data-center of China Public Health Science,both,both
7,2018-01-01,6288.0,病毒性肝炎,Hepatitis,Report,https://wjw.ah.gov.cn/public/7001/56687081.html,2018.0,1.0,2018/01/01,2018 January,肝炎,1722.0,1.0,7.12061717639245,0.0041350854682882,上海,Shanghai,310000.0,missing,https://www.phsciencedata.cn/Share/ky_sjml.jsp,The Data-center of China Public Health Science,both,both
8,2018-01-01,41.0,甲型肝炎,Hepatitis A,Report,https://wjw.ah.gov.cn/public/7001/56687081.html,2018.0,1.0,2018/01/01,2018 January,甲肝,13.0,0.0,0.0537561110877478,,上海,Shanghai,310000.0,missing,https://www.phsciencedata.cn/Share/ky_sjml.jsp,The Data-center of China Public Health Science,both,both
9,2018-01-01,5229.0,乙型肝炎,Hepatitis B,Report,https://wjw.ah.gov.cn/public/7001/56687081.html,2018.0,1.0,2018/01/01,2018 January,乙肝,1401.0,1.0,5.793254741071906,0.0041350854682882,上海,Shanghai,310000.0,missing,https://www.phsciencedata.cn/Share/ky_sjml.jsp,The Data-center of China Public Health Science,both,both
10,2018-01-01,686.0,丙型肝炎,Hepatitis C,Report,https://wjw.ah.gov.cn/public/7001/56687081.html,2018.0,1.0,2018/01/01,2018 January,丙肝,203.0,0.0,0.8394223500625245,,上海,Shanghai,310000.0,missing,https://www.phsciencedata.cn/Share/ky_sjml.jsp,The Data-center of China Public Health Science,both,both
11,2018-01-01,4.0,丁型肝炎,Hepatitis D,Report,https://wjw.ah.gov.cn/public/7001/56687081.html,2018.0,1.0,2018/01/01,2018 January,丁肝,1.0,0.0,-10.0,-10.0,上海,Shanghai,310000.0,missing,https://www.phsciencedata.cn/Share/ky_sjml.jsp,The Data-center of China Public Health Science,both,both
12,2018-01-01,157.0,戊型肝炎,Hepatitis E,Report,https://wjw.ah.gov.cn/public/7001/56687081.html,2018.0,1.0,2018/01/01,2018 January,戊肝,104.0,0.0,0.430048888701983,,上海,Shanghai,310000.0,missing,https://www.phsciencedata.cn/Share/ky_sjml.jsp,The Data-center of China Public Health Science,both,both
13,2018-01-01,171.0,肝炎未分型,Other hepatitis,Report,https://wjw.ah.gov.cn/public/7001/56687081.html,2018.0,1.0,2018/01/01,2018 January,肝炎（未分型）,,,,,上海,Shanghai,310000.0,missing,https://www.phsciencedata.cn/Share/ky_sjml.jsp,The Data-center of China Public Health Science,both,both
14,2018-01-01,0.0,脊髓灰质炎,Poliomyelitis,Report,https://wjw.ah.gov.cn/public/7001/56687081.html,2018.0,1.0,,,,,,,,,,,,,,left_only,报告源
15,2018-01-01,0.0,人感染高致病性禽流感,Influenza,Report,https://wjw.ah.gov.cn/public/7001/56687081.html,2018.0,1.0,2018/01/01,2018 January,流行性感冒,1724.0,0.0,7.128887347329027,,上海,Shanghai,310000.0,missing,https://www.phsciencedata.cn/Share/ky_sjml.jsp,The Data-center of China Public Health Science,both,both
16,2018-01-01,0.0,人感染H7N9禽流感,Influenza,Report,https://wjw.ah.gov.cn/public/7001/56687081.html,2018.0,1.0,2018/01/01,2018 January,流行性感冒,1724.0,0.0,7.128887347329027,,上海,Shanghai,310000.0,missing,https://www.phsciencedata.cn/Share/ky_sjml.jsp,The Data-center of China Public Health Science,both,both
17,2018-01-01,7742.0,流行性感冒,Influenza,Report,https://wjw.ah.gov.cn/public/7001/56687081.html,2018.0,1.0,2018/01/01,2018 January,流行性感冒,1724.0,0.0,7.128887347329027,,上海,Shanghai,310000.0,missing,https://www.phsciencedata.cn/Share/ky_sjml.jsp,The Data-center of China Public Health Science,both,both
